season,game_id,date,day,stadium,home_team,home_score,away_team,away_score,home_shoot_total,home_shoot_ontarget,away_shoot_total,away_shoot_ontarget,home_corner,away_corner,home_offside,away_offside,home_possession,away_possession,home_foul,away_foul,home_yellow,away_yellow,home_red,away_red
2023,360267,2023-05-17 19:00:00,수,도치기 그린 스타디움,도치기SC,0,도쿄버디,2,8,2,10,3,2,6,0,3,36,64,15,11,0,0,0,0
2023,360268,2023-05-17 19:00:00,수,포카리 스웨트,도쿠시마,2,가나자와,0,4,3,11,4,3,8,3,1,57,43,12,13,0,1,0,0
2023,360269,2023-05-17 19:00:00,수,트랜스코스모스 스타디움,V나가사키,0,오카야마,0,14,4,11,4,4,3,2,1,47,53,7,17,1,3,0,0
2023,360270,2023-05-21 14:00:00,일,후쿠다 덴시,제프지바,1,도치기SC,0,9,2,5,2,5,4,0,1,62,38,9,10,1,1,0,0
2023,360271,2023-05-21 14:00:00,일,후지에다 종합운동장,후지에다,3,도쿠시마,0,12,3,10,3,8,2,2,5,54,46,12,9,0,1,0,0
2023,360272,2023-05-21 14:00:00,일,이시카와 세이부 료쿠치,가나자와,0,반포레고후,1,16,7,10,4,4,7,2,4,53,47,10,9,2,0,0,0
2023,360273,2023-05-21 14:00:00,일,마치다 기온,FC마치다,2,시미즈S펄스,1,11,4,12,3,3,3,1,2,38,62,9,13,2,2,0,0
2023,360274,2023-05-21 14:00:00,일,ND 소프트 야마가타,야마가타,2,B아키타,1,12,4,8,3,3,3,2,3,62,38,11,8,3,0,0,0
2023,360275,2023-05-21 14:00:00,일,쇼와 덴코 돔 오이타,오이타,1,V나가사키,1,15,5,6,5,7,2,1,2,66,34,18,14,1,4,0,1
2023,360276,2023-05-21 14:00:00,일,NACK5 오미야,오미야,1,베갈타센다이,1,9,2,12,5,7,5,2,2,55,45,13,11,2,4,0,0
2023,360277,2023-05-21 14:00:00,일,이신 미 라이프,R야마구치,0,도쿄버디,2,6,1,17,4,0,7,2,2,32,68,14,9,1,1,1,0
2023,360278,2023-05-21 15:00:00,일,K's 덴키 미토,미토홀리호크,0,롯소구마모토,3,9,2,23,6,0,6,7,1,38,62,14,7,2,0,0,0
2023,360279,2023-05-21 16:00:00,일,야마하,주빌로이와타,1,이와키FC,1,15,1,8,3,6,5,4,0,67,33,12,9,2,0,0,0
2023,360280,2023-05-21 19:00:00,일,시티 라이트,오카야마,2,더스파쿠사츠,1,13,5,16,4,8,6,1,1,47,53,14,10,1,1,0,0
2023,360281,2023-05-27 14:00:00,토,야마나시 추오 뱅크,반포레고후,5,오미야,1,15,7,14,4,3,5,1,2,40,60,5,15,0,0,0,0
2023,360282,2023-05-27 14:00:00,토,트랜스코스모스 스타디움,V나가사키,2,주빌로이와타,1,15,5,21,7,3,12,1,1,48,52,8,16,1,3,0,0
2023,360283,2023-05-28 14:00:00,일,소유 스타디움,B아키타,0,오이타,0,19,4,6,1,6,4,1,1,48,52,10,10,1,2,0,0
2023,360284,2023-05-28 14:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,야마가타,3,12,3,8,4,5,2,1,4,58,42,9,15,2,1,0,0
2023,360285,2023-05-28 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,후지에다,0,14,6,14,7,7,7,0,5,34,66,12,7,0,1,0,0
2023,360286,2023-05-28 14:00:00,일,IAI  니혼다이라,시미즈S펄스,3,가나자와,0,23,7,7,3,5,3,4,3,57,43,12,11,0,0,0,0
2023,360287,2023-05-28 14:00:00,일,도치기 그린 스타디움,도치기SC,2,오카야마,1,8,2,11,5,3,5,0,3,40,60,15,14,4,1,0,1
2023,360288,2023-05-28 14:00:00,일,포카리 스웨트,도쿠시마,2,FC마치다,1,12,7,7,2,4,3,3,0,69,31,11,12,1,1,0,1
2023,360289,2023-05-28 14:00:00,일,유르테크 센다이,베갈타센다이,2,제프지바,1,9,5,5,3,3,4,2,0,45,55,9,10,0,1,0,0
2023,360290,2023-05-28 14:00:00,일,아지노모토,도쿄버디,0,이와키FC,0,9,2,9,3,5,3,0,1,65,35,13,12,0,1,0,0
2023,360291,2023-05-28 15:00:00,일,K's 덴키 미토,미토홀리호크,0,R야마구치,1,12,5,10,3,7,4,0,2,52,48,20,10,3,1,0,0
2023,360292,2023-06-03 13:00:00,토,J 빌리지 스타디움,이와키FC,0,롯소구마모토,4,14,2,17,9,6,9,2,5,40,60,7,3,1,2,0,0
2023,360293,2023-06-03 14:00:00,토,후지에다 종합운동장,후지에다,1,도치기SC,1,14,9,6,2,4,2,0,4,65,35,11,14,1,3,0,0
2023,360294,2023-06-03 14:00:00,토,이시카와 세이부 료쿠치,가나자와,1,더스파쿠사츠,1,14,3,6,1,3,8,3,3,48,52,13,4,0,1,0,0
2023,360295,2023-06-03 14:00:00,토,ND 소프트 야마가타,야마가타,2,시미즈S펄스,1,8,3,25,9,6,8,1,4,45,55,9,8,1,1,0,0
2023,360296,2023-06-03 14:00:00,토,NACK5 오미야,오미야,1,미토홀리호크,2,16,5,7,1,5,4,3,2,50,50,9,13,1,1,0,0
2023,360297,2023-06-03 14:00:00,토,이신 미 라이프,R야마구치,1,V나가사키,1,15,7,11,5,5,1,0,3,57,43,13,12,0,1,0,0
2023,360298,2023-06-03 16:00:00,토,야마하,주빌로이와타,2,B아키타,0,11,4,7,1,4,11,0,2,68,32,8,12,1,2,0,0
2023,360299,2023-06-03 18:00:00,토,후쿠다 덴시,제프지바,0,FC마치다,2,14,3,12,7,5,4,2,1,58,42,12,11,1,2,0,0
2023,360300,2023-06-03 19:00:00,토,시티 라이트,오카야마,2,도쿠시마,0,17,8,9,3,6,3,2,2,47,53,11,10,1,2,0,0
2023,360301,2023-06-04 14:00:00,일,쇼와 덴코 돔 오이타,오이타,2,반포레고후,1,13,4,7,2,5,4,0,2,53,47,15,11,0,1,0,0
2023,360302,2023-06-04 14:00:00,일,아지노모토,도쿄버디,0,베갈타센다이,2,9,2,8,5,3,3,1,6,54,46,14,10,1,0,0,0
2023,360303,2023-06-11 13:05:00,일,유르테크 센다이,베갈타센다이,2,주빌로이와타,3,10,2,16,8,3,2,3,0,57,43,14,14,0,1,0,0
2023,360304,2023-06-11 14:00:00,일,소유 스타디움,B아키타,0,가나자와,0,10,2,11,4,7,4,2,2,48,52,12,4,2,0,0,0
2023,360305,2023-06-11 14:00:00,일,마치다 기온,FC마치다,4,V나가사키,1,13,6,8,2,5,1,1,2,41,59,18,9,1,3,0,0
2023,360306,2023-06-11 14:00:00,일,ND 소프트 야마가타,야마가타,3,이와키FC,0,12,5,17,3,8,5,2,1,62,38,10,12,1,2,0,0
2023,360307,2023-06-11 16:00:00,일,야마나시 추오 뱅크,반포레고후,4,R야마구치,0,12,7,5,1,4,0,0,1,47,53,13,9,0,1,0,1
2023,360308,2023-06-11 16:00:00,일,K's 덴키 미토,미토홀리호크,4,제프지바,1,15,4,9,3,3,4,3,1,49,51,8,14,1,0,0,0
2023,360309,2023-06-11 16:00:00,일,포카리 스웨트,도쿠시마,1,도치기SC,0,8,2,9,2,2,4,0,5,55,45,12,13,0,0,0,0
2023,360310,2023-06-11 18:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,오이타,1,9,4,21,5,2,18,2,0,42,58,2,4,0,0,0,0
2023,360311,2023-06-11 18:00:00,일,NACK5 오미야,오미야,2,후지에다,3,15,6,16,5,9,4,3,1,45,55,8,4,0,0,0,0
2023,360312,2023-06-11 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,시미즈S펄스,1,21,5,16,6,5,2,5,2,54,46,8,7,2,0,0,0
2023,360313,2023-06-11 19:00:00,일,시티 라이트,오카야마,1,도쿄버디,2,9,3,19,9,7,7,4,0,42,58,21,10,4,1,1,0
2023,360314,2023-06-17 14:00:00,토,후지에다 종합운동장,후지에다,0,롯소구마모토,4,21,6,14,5,7,3,3,2,51,49,10,11,0,2,0,0
2023,360315,2023-06-17 18:00:00,토,이시카와 세이부 료쿠치,가나자와,2,미토홀리호크,1,12,5,22,8,5,5,2,1,43,57,9,15,3,0,0,0
2023,360316,2023-06-17 19:00:00,토,쇼와 덴코 돔 오이타,오이타,1,오카야마,0,9,1,12,2,5,1,3,1,63,37,15,9,2,0,0,0
2023,360317,2023-06-17 19:00:00,토,포카리 스웨트,도쿠시마,1,야마가타,1,11,2,9,4,7,2,2,5,58,42,4,8,1,3,0,0
2023,360318,2023-06-17 19:00:00,토,트랜스코스모스 스타디움,V나가사키,2,오미야,0,14,4,15,1,6,5,2,0,49,51,13,13,0,0,0,0
2023,360319,2023-06-18 14:00:00,일,이신 미 라이프,R야마구치,2,베갈타센다이,0,9,3,11,2,8,3,1,4,54,46,16,12,1,1,0,0
2023,360320,2023-06-18 16:00:00,일,J 빌리지 스타디움,이와키FC,0,제프지바,0,2,0,16,3,4,4,1,4,44,56,24,10,2,2,0,0
2023,360321,2023-06-18 18:00:00,일,도치기 그린 스타디움,도치기SC,1,FC마치다,1,9,1,8,1,7,7,2,0,43,57,10,17,0,1,0,0
2023,360322,2023-06-18 18:00:00,일,아지노모토,도쿄버디,2,더스파쿠사츠,2,15,5,10,4,8,4,1,0,56,44,10,8,1,0,0,0
2023,360323,2023-06-28 19:00:00,수,야마하,주빌로이와타,1,반포레고후,1,16,2,6,3,5,2,3,2,64,36,9,8,1,1,0,0
2023,360324,2023-06-28 19:00:00,수,IAI  니혼다이라,시미즈S펄스,0,B아키타,1,27,6,5,1,7,4,3,0,73,27,6,12,0,2,0,0
2023,360325,2023-06-24 14:00:00,토,소유 스타디움,B아키타,1,후지에다,3,8,2,19,8,5,5,4,3,43,57,17,13,2,3,0,0
2023,360326,2023-06-24 18:00:00,토,야마나시 추오 뱅크,반포레고후,0,오카야마,0,14,3,11,2,8,5,2,2,55,45,8,15,1,4,0,0
2023,360327,2023-06-24 18:00:00,토,K's 덴키 미토,미토홀리호크,1,FC마치다,1,10,5,8,5,3,5,2,3,41,59,8,6,2,2,0,0
2023,360328,2023-06-24 18:00:00,토,NACK5 오미야,오미야,1,이와키FC,5,15,8,10,6,6,2,1,0,55,45,10,12,2,4,0,0
2023,360329,2023-06-24 18:00:00,토,도치기 그린 스타디움,도치기SC,0,R야마구치,0,11,3,8,1,8,3,2,1,39,61,16,5,2,0,0,0
2023,360330,2023-06-24 19:00:00,토,후쿠다 덴시,제프지바,1,오이타,1,10,4,14,5,3,5,2,3,41,59,17,14,2,4,0,0
2023,360331,2023-06-24 19:00:00,토,ND 소프트 야마가타,야마가타,0,도쿄버디,2,10,2,18,6,7,2,2,3,59,41,18,12,1,0,0,0
2023,360332,2023-06-24 19:00:00,토,트랜스코스모스 스타디움,V나가사키,5,가나자와,1,15,6,9,3,2,9,0,0,49,51,11,15,0,3,0,0
2023,360333,2023-06-25 18:00:00,일,유르테크 센다이,베갈타센다이,1,도쿠시마,1,13,4,19,5,2,5,1,2,41,59,12,14,3,3,0,0
2023,360334,2023-06-25 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,주빌로이와타,2,9,2,6,4,2,2,0,1,62,38,5,11,1,0,0,0
2023,360335,2023-06-25 19:30:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,시미즈S펄스,1,11,7,21,7,7,6,2,0,38,62,10,9,2,2,0,0
2023,360336,2023-07-01 18:00:00,토,마치다 기온,FC마치다,3,오미야,2,20,4,8,3,8,2,0,2,68,32,12,10,1,0,0,0
2023,360337,2023-07-01 18:00:00,토,IAI  니혼다이라,시미즈S펄스,3,V나가사키,2,23,12,21,9,12,5,0,1,55,45,13,8,2,1,0,0
2023,360338,2023-07-01 19:00:00,토,후쿠다 덴시,제프지바,2,반포레고후,1,19,6,8,2,5,4,1,3,53,47,15,11,0,3,0,0
2023,360339,2023-07-01 19:00:00,토,후지에다 종합운동장,후지에다,0,R야마구치,0,6,2,9,1,4,3,2,1,50,50,13,17,0,1,0,0
2023,360340,2023-07-01 19:00:00,토,야마하,주빌로이와타,1,오이타,1,12,3,3,2,3,5,3,2,48,52,10,6,1,1,0,0
2023,360341,2023-07-01 19:00:00,토,이시카와 세이부 료쿠치,가나자와,0,도치기SC,1,12,3,10,4,4,5,3,3,54,46,9,17,0,2,0,0
2023,360342,2023-07-01 19:00:00,토,시티 라이트,오카야마,1,미토홀리호크,0,8,1,12,3,2,6,3,2,50,50,10,19,2,0,0,0
2023,360343,2023-07-01 19:00:00,토,포카리 스웨트,도쿠시마,0,더스파쿠사츠,0,9,2,10,2,9,3,0,6,63,37,11,6,3,0,0,0
2023,360344,2023-07-01 19:30:00,토,ND 소프트 야마가타,야마가타,4,베갈타센다이,1,19,7,9,3,5,5,3,4,48,52,8,11,0,2,0,0
2023,360345,2023-07-02 18:00:00,일,소유 스타디움,B아키타,1,이와키FC,1,8,4,12,2,10,3,0,2,40,60,8,11,1,1,0,0
2023,360346,2023-07-02 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,도쿄버디,1,4,2,10,3,4,3,1,1,59,41,12,9,1,0,0,0
2023,360347,2023-07-05 19:00:00,수,J 빌리지 스타디움,이와키FC,1,도치기SC,0,15,3,9,2,10,6,1,1,55,45,13,14,2,2,0,0
2023,360348,2023-07-05 19:00:00,수,야마하,주빌로이와타,2,가나자와,1,15,6,12,3,6,5,1,0,54,46,9,12,0,1,0,0
2023,360349,2023-07-05 19:00:00,수,야마나시 추오 뱅크,반포레고후,5,B아키타,1,13,7,9,3,2,5,2,2,60,40,6,10,1,1,0,0
2023,360350,2023-07-05 19:00:00,수,쇼다 쇼유 스타디움,더스파쿠사츠,1,롯소구마모토,1,10,4,17,5,1,12,1,2,37,63,9,7,1,2,0,0
2023,360351,2023-07-05 19:00:00,수,K's 덴키 미토,미토홀리호크,3,도쿠시마,1,13,6,8,2,5,3,3,0,35,65,14,13,2,3,0,0
2023,360352,2023-07-05 19:00:00,수,쇼와 덴코 돔 오이타,오이타,0,FC마치다,3,6,2,9,4,4,5,0,3,64,36,11,18,0,1,0,0
2023,360353,2023-07-05 19:00:00,수,시티 라이트,오카야마,2,후지에다,3,22,6,11,4,4,4,1,1,57,43,6,15,0,2,0,1
2023,360354,2023-07-05 19:00:00,수,NACK5 오미야,오미야,2,제프지바,1,8,4,4,1,3,4,2,1,32,68,12,10,3,2,0,0
2023,360355,2023-07-05 19:00:00,수,이신 미 라이프,R야마구치,1,야마가타,0,8,2,8,0,2,5,1,1,50,50,9,10,0,3,0,0
2023,360356,2023-07-05 19:00:00,수,유르테크 센다이,베갈타센다이,0,시미즈S펄스,3,10,4,23,9,9,6,2,0,50,50,12,11,3,1,0,0
2023,360357,2023-07-05 19:00:00,수,아지노모토,도쿄버디,1,V나가사키,2,15,4,8,4,3,1,0,2,63,37,18,13,2,4,0,1
2023,360358,2023-07-09 18:00:00,일,소유 스타디움,B아키타,1,롯소구마모토,1,21,2,9,2,8,4,0,1,39,61,6,8,0,0,0,0
2023,360359,2023-07-09 18:00:00,일,후지에다 종합운동장,후지에다,1,반포레고후,4,15,3,16,7,4,2,2,1,69,31,6,16,0,1,0,0
2023,360360,2023-07-09 18:00:00,일,J 빌리지 스타디움,이와키FC,4,미토홀리호크,3,15,5,12,3,5,8,1,1,54,46,13,12,1,1,0,0
2023,360361,2023-07-09 18:00:00,일,마치다 기온,FC마치다,2,도쿄버디,2,8,3,15,5,1,9,3,0,30,70,10,10,0,3,0,0
2023,360362,2023-07-09 18:00:00,일,도치기 그린 스타디움,도치기SC,2,베갈타센다이,2,19,7,13,4,6,6,1,1,42,58,11,9,0,2,0,0
2023,360363,2023-07-09 18:00:00,일,트랜스코스모스 스타디움,V나가사키,0,R야마구치,1,12,4,9,4,1,4,1,0,45,55,10,11,2,2,0,0
2023,360364,2023-07-09 19:00:00,일,후쿠다 덴시,제프지바,1,가나자와,0,8,2,12,3,7,4,1,3,53,47,13,8,0,0,0,0
2023,360365,2023-07-09 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,2,오미야,0,20,8,15,0,7,7,1,1,55,45,5,6,1,0,0,0
2023,360366,2023-07-09 19:00:00,일,ND 소프트 야마가타,야마가타,1,주빌로이와타,3,4,4,18,7,4,7,4,3,58,42,13,16,1,1,0,0
2023,360367,2023-07-09 19:00:00,일,쇼와 덴코 돔 오이타,오이타,1,시미즈S펄스,2,8,3,11,3,2,5,2,1,55,45,15,13,2,2,1,0
2023,360368,2023-07-09 19:00:00,일,포카리 스웨트,도쿠시마,1,오카야마,1,9,3,9,2,4,2,1,3,54,46,7,13,1,3,0,0
2023,360369,2023-07-15 18:00:00,토,아지노모토,도쿄버디,0,도쿠시마,0,8,1,6,1,3,3,3,2,51,49,14,9,0,2,0,0
2023,360370,2023-07-15 19:00:00,토,이신 미 라이프,R야마구치,0,이와키FC,0,6,2,6,0,4,3,2,4,55,45,10,17,1,2,0,0
2023,360372,2023-07-16 18:00:00,일,야마나시 추오 뱅크,반포레고후,0,더스파쿠사츠,3,21,6,11,5,9,0,0,0,52,48,11,11,3,0,0,0
2023,360373,2023-07-16 18:00:00,일,K's 덴키 미토,미토홀리호크,3,야마가타,1,14,6,6,1,5,3,2,3,39,61,9,11,5,2,0,0
2023,360374,2023-07-16 18:00:00,일,시티 라이트,오카야마,2,V나가사키,2,15,4,5,3,4,5,1,1,53,47,13,15,0,3,0,0
2023,360375,2023-07-16 18:00:00,일,IAI  니혼다이라,시미즈S펄스,2,제프지바,2,18,6,10,4,6,4,2,0,61,39,10,11,2,2,0,0
2023,360376,2023-07-16 19:00:00,일,야마하,주빌로이와타,4,후지에다,1,13,5,11,2,3,2,2,2,47,53,13,14,3,3,0,0
2023,360377,2023-07-16 19:00:00,일,이시카와 세이부 료쿠치,가나자와,2,베갈타센다이,1,17,7,7,2,2,4,1,0,37,63,13,10,2,2,0,0
2023,360378,2023-07-16 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,오이타,3,14,9,14,5,8,5,0,1,59,41,6,10,0,1,0,0
2023,360379,2023-07-16 19:00:00,일,NACK5 오미야,오미야,0,도치기SC,0,11,4,13,5,6,6,1,3,49,51,7,11,0,2,0,0
2023,360380,2023-07-22 18:00:00,토,마치다 기온,FC마치다,1,제프지바,3,18,5,15,5,6,3,1,3,47,53,20,13,2,1,0,0
2023,360381,2023-07-22 18:00:00,토,도치기 그린 스타디움,도치기SC,1,시미즈S펄스,1,8,1,16,4,4,6,4,1,44,56,17,11,2,2,0,0
2023,360382,2023-07-22 19:00:00,토,후지에다 종합운동장,후지에다,1,가나자와,1,10,3,18,7,5,8,2,3,44,56,12,8,0,0,0,0
2023,360383,2023-07-22 19:00:00,토,ND 소프트 야마가타,야마가타,5,V나가사키,1,14,5,15,5,10,7,1,0,49,51,12,14,2,3,0,0
2023,360384,2023-07-22 19:00:00,토,쇼와 덴코 돔 오이타,오이타,1,이와키FC,2,9,3,8,4,2,4,3,2,56,44,11,22,2,1,0,0
2023,360385,2023-07-22 19:00:00,토,이신 미 라이프,R야마구치,1,B아키타,2,3,1,7,3,2,7,1,1,70,30,3,15,0,2,0,0
2023,360386,2023-07-22 19:00:00,토,포카리 스웨트,도쿠시마,1,반포레고후,2,12,3,14,3,6,3,0,2,60,40,11,14,1,0,0,0
2023,360387,2023-07-23 18:00:00,일,K's 덴키 미토,미토홀리호크,0,오미야,0,11,3,3,1,6,1,0,0,57,43,14,11,0,3,0,0
2023,360388,2023-07-23 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,주빌로이와타,1,9,5,14,4,4,12,1,1,47,53,3,11,0,3,0,0
2023,360389,2023-07-23 19:00:00,일,유르테크 센다이,베갈타센다이,3,도쿄버디,4,11,4,13,6,3,3,0,1,56,44,13,12,0,0,0,0
2023,360390,2023-07-24 19:00:00,월,에가오 겐코 스타디움,롯소구마모토,1,오카야마,2,21,5,9,2,4,4,1,2,56,44,8,6,3,0,0,0
2023,360391,2023-07-29 18:00:00,토,소유 스타디움,B아키타,0,더스파쿠사츠,0,17,6,8,0,11,6,0,0,40,60,9,4,2,0,0,0
2023,360392,2023-07-29 18:00:00,토,J 빌리지 스타디움,이와키FC,0,주빌로이와타,1,25,1,9,3,8,3,1,1,51,49,12,16,0,2,0,0
2023,360393,2023-07-29 18:00:00,토,마치다 기온,FC마치다,2,도쿠시마,1,21,7,4,2,6,2,4,1,48,52,10,8,0,4,0,0
2023,360394,2023-07-29 18:00:00,토,IAI  니혼다이라,시미즈S펄스,1,오카야마,0,11,4,8,3,4,1,0,7,56,44,14,10,2,1,0,0
2023,360395,2023-07-29 18:00:00,토,도치기 그린 스타디움,도치기SC,3,반포레고후,0,12,5,19,4,1,4,0,1,45,55,19,9,2,2,0,0
2023,360396,2023-07-29 18:00:00,토,아지노모토,도쿄버디,0,미토홀리호크,0,12,2,5,3,2,1,2,3,64,36,8,13,1,0,0,0
2023,360397,2023-07-29 19:00:00,토,후쿠다 덴시,제프지바,4,R야마구치,0,15,9,8,1,5,0,8,1,42,58,13,11,2,0,0,1
2023,360398,2023-07-29 19:00:00,토,쇼와 덴코 돔 오이타,오이타,0,야마가타,1,16,2,6,2,8,3,0,1,42,58,13,8,2,2,0,0
2023,360399,2023-07-29 19:00:00,토,유르테크 센다이,베갈타센다이,1,후지에다,1,27,6,5,2,6,2,1,0,56,44,9,10,2,2,0,1
2023,360400,2023-07-29 19:00:00,토,트랜스코스모스 스타디움,V나가사키,4,롯소구마모토,1,13,8,13,3,6,5,3,1,38,62,10,9,1,1,0,0
2023,360401,2023-07-30 19:00:00,일,이시카와 세이부 료쿠치,가나자와,1,오미야,2,11,3,16,4,0,2,2,1,45,55,10,9,0,1,0,0
2023,360402,2023-08-05 19:00:00,토,후지에다 종합운동장,후지에다,1,야마가타,2,21,3,11,5,6,3,0,4,52,48,11,6,0,0,0,0
2023,360403,2023-08-05 19:00:00,토,시티 라이트,오카야마,1,FC마치다,3,11,7,12,6,5,7,0,4,51,49,12,18,2,3,0,0
2023,360404,2023-08-06 18:00:00,일,야마나시 추오 뱅크,반포레고후,0,가나자와,2,13,2,12,5,6,0,1,3,57,43,14,17,1,1,0,0
2023,360405,2023-08-06 18:00:00,일,아지노모토,도쿄버디,0,시미즈S펄스,1,12,3,9,4,9,1,2,3,55,45,12,13,2,3,0,0
2023,360406,2023-08-06 18:00:00,일,트랜스코스모스 스타디움,V나가사키,0,이와키FC,0,11,2,13,2,3,8,4,0,45,55,7,12,1,1,0,0
2023,360407,2023-08-06 19:00:00,일,야마하,주빌로이와타,4,베갈타센다이,1,22,12,7,3,3,2,2,1,48,52,14,13,0,1,0,1
2023,360408,2023-08-06 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,미토홀리호크,0,16,2,11,1,6,4,0,0,52,48,8,8,0,0,0,0
2023,360409,2023-08-06 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,도치기SC,0,4,1,9,3,3,5,0,0,57,43,8,16,1,0,0,0
2023,360410,2023-08-06 19:00:00,일,NACK5 오미야,오미야,1,B아키타,0,10,1,13,2,4,6,0,0,66,34,13,16,2,2,0,0
2023,360411,2023-08-06 19:00:00,일,이신 미 라이프,R야마구치,2,오이타,2,11,4,13,6,2,7,4,6,57,43,7,12,2,0,0,0
2023,360412,2023-08-06 19:00:00,일,포카리 스웨트,도쿠시마,3,제프지바,3,10,7,19,5,3,7,1,2,52,48,7,11,0,3,0,0
2023,360413,2023-08-12 18:00:00,토,마치다 기온,FC마치다,2,주빌로이와타,1,9,3,10,3,5,7,2,0,45,55,11,11,0,5,0,0
2023,360414,2023-08-12 18:00:00,토,K's 덴키 미토,미토홀리호크,3,V나가사키,3,12,5,15,4,5,3,0,2,36,64,12,8,1,2,0,0
2023,360415,2023-08-12 18:00:00,토,IAI  니혼다이라,시미즈S펄스,1,R야마구치,0,18,4,7,3,10,4,3,0,48,52,6,13,0,1,0,0
2023,360416,2023-08-12 19:00:00,토,이시카와 세이부 료쿠치,가나자와,1,롯소구마모토,1,11,4,12,2,7,3,1,1,39,61,9,9,0,0,0,0
2023,360417,2023-08-12 19:00:00,토,ND 소프트 야마가타,야마가타,1,제프지바,0,4,1,16,0,0,7,2,1,56,44,11,12,2,3,0,0
2023,360418,2023-08-12 19:00:00,토,쇼와 덴코 돔 오이타,오이타,1,후지에다,0,15,3,6,0,7,4,2,2,49,51,11,12,1,2,0,0
2023,360419,2023-08-13 18:00:00,일,소유 스타디움,B아키타,0,도쿄버디,1,8,1,8,5,4,3,3,0,42,58,10,11,0,3,0,0
2023,360420,2023-08-13 18:00:00,일,J 빌리지 스타디움,이와키FC,1,반포레고후,1,19,6,10,4,7,6,2,3,52,48,12,8,3,1,0,0
2023,360421,2023-08-13 19:00:00,일,도치기 그린 스타디움,도치기SC,2,도쿠시마,2,13,3,9,4,5,5,2,0,41,59,16,7,2,1,1,0
2023,360422,2023-08-13 19:00:00,일,NACK5 오미야,오미야,1,오카야마,1,14,4,13,2,9,7,2,2,46,54,7,13,1,1,0,0
2023,360423,2023-08-13 19:00:00,일,유르테크 센다이,베갈타센다이,0,더스파쿠사츠,2,8,3,6,3,5,1,2,4,43,57,19,6,3,2,1,0
2023,360424,2023-08-19 18:00:00,토,J 빌리지 스타디움,이와키FC,0,도쿄버디,0,9,1,8,0,4,3,2,0,49,51,20,14,2,1,0,0
2023,360425,2023-08-19 18:00:00,토,야마나시 추오 뱅크,반포레고후,0,주빌로이와타,1,8,3,19,7,5,7,2,1,49,51,7,9,1,3,0,0
2023,360426,2023-08-19 18:00:00,토,K's 덴키 미토,미토홀리호크,1,B아키타,1,11,4,9,3,5,6,2,4,51,49,5,13,4,1,0,0
2023,360427,2023-08-19 18:00:00,토,IAI  니혼다이라,시미즈S펄스,3,FC마치다,2,11,4,9,4,3,2,0,1,59,41,15,17,3,3,0,0
2023,360428,2023-08-19 19:00:00,토,후쿠다 덴시,제프지바,3,후지에다,2,18,9,8,5,5,2,1,1,48,52,11,16,0,3,0,0
2023,360429,2023-08-19 19:00:00,토,ND 소프트 야마가타,야마가타,2,롯소구마모토,0,8,2,19,6,1,11,2,6,46,54,8,6,0,0,0,0
2023,360430,2023-08-19 19:00:00,토,시티 라이트,오카야마,1,오이타,0,13,5,14,0,3,10,6,2,49,51,9,12,1,2,0,0
2023,360431,2023-08-19 19:00:00,토,유르테크 센다이,베갈타센다이,1,오미야,0,9,2,12,0,7,4,4,0,52,48,13,10,2,1,0,0
2023,360432,2023-08-19 19:00:00,토,트랜스코스모스 스타디움,V나가사키,1,도치기SC,2,15,7,18,4,1,7,1,4,47,53,13,12,0,0,1,0
2023,360434,2023-08-20 19:00:00,일,포카리 스웨트,도쿠시마,2,R야마구치,1,6,3,11,4,2,10,3,4,42,58,9,12,1,2,0,0
2023,360435,2023-08-26 18:00:00,토,마치다 기온,FC마치다,5,야마가타,0,17,9,10,4,5,2,1,2,38,62,17,7,1,2,0,0
2023,360436,2023-08-26 18:00:00,토,도치기 그린 스타디움,도치기SC,2,미토홀리호크,2,12,3,12,3,8,4,1,1,48,52,9,13,1,0,0,0
2023,360437,2023-08-26 18:00:00,토,아지노모토,도쿄버디,2,오카야마,3,14,3,14,10,6,2,1,2,57,43,9,8,1,0,0,0
2023,360439,2023-08-26 19:00:00,토,야마하,주빌로이와타,2,제프지바,3,23,9,10,3,8,2,2,1,56,44,9,10,1,4,0,0
2023,360440,2023-08-26 19:00:00,토,이시카와 세이부 료쿠치,가나자와,0,도쿠시마,1,13,1,9,4,6,2,3,0,37,63,10,10,1,0,0,0
2023,360441,2023-08-26 19:00:00,토,쇼와 덴코 돔 오이타,오이타,2,베갈타센다이,3,16,6,9,7,9,1,1,0,66,34,16,10,0,1,0,0
2023,360442,2023-08-26 19:00:00,토,NACK5 오미야,오미야,0,V나가사키,4,21,8,12,6,7,5,0,1,55,45,9,10,1,1,0,0
